kind,dataset,model,method,seed,status,metric_name,metric_value,expected_rows,actual_rows,path
training,searchqa_memmap,Llama-3.1-8B-Instruct,contrastive_logprob_recon,2,complete,knn_auroc,0.8051439648361856,,,runs/baseline_comparison_searchqa_memmap/searchqa_memmap/contrastive_logprob_recon/seed_2
training,searchqa_memmap,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,cosine_auroc,0.7851501970675666,,,runs/baseline_comparison_searchqa_memmap/searchqa_memmap/contrastive_logprob_recon/seed_3
training,searchqa_memmap,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,mahalanobis_auroc,0.802041016796954,,,runs/baseline_comparison_searchqa_memmap/searchqa_memmap/contrastive_logprob_recon/seed_3
training,searchqa_memmap,Llama-3.1-8B-Instruct,contrastive_logprob_recon,3,complete,knn_auroc,0.8080182566529965,,,runs/baseline_comparison_searchqa_memmap/searchqa_memmap/contrastive_logprob_recon/seed_3
training,searchqa_memmap,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,cosine_auroc,0.7814896756703816,,,runs/baseline_comparison_searchqa_memmap/searchqa_memmap/contrastive_logprob_recon/seed_4
training,searchqa_memmap,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,mahalanobis_auroc,0.799296743757197,,,runs/baseline_comparison_searchqa_memmap/searchqa_memmap/contrastive_logprob_recon/seed_4
training,searchqa_memmap,Llama-3.1-8B-Instruct,contrastive_logprob_recon,4,complete,knn_auroc,0.8048736296133128,,,runs/baseline_comparison_searchqa_memmap/searchqa_memmap/contrastive_logprob_recon/seed_4
training,searchqa_memmap,Llama-3.1-8B-Instruct,linear_probe,0,complete,auroc,0.7416797620686792,,,runs/baseline_comparison_searchqa_memmap/searchqa_memmap/linear_probe/seed_0
training,searchqa_memmap,Llama-3.1-8B-Instruct,linear_probe,1,complete,auroc,0.739129829683755,,,runs/baseline_comparison_searchqa_memmap/searchqa_memmap/linear_probe/seed_1
training,searchqa_memmap,Llama-3.1-8B-Instruct,linear_probe,2,complete,auroc,0.7383985110084992,,,runs/baseline_comparison_searchqa_memmap/searchqa_memmap/linear_probe/seed_2
training,searchqa_memmap,Llama-3.1-8B-Instruct,linear_probe,3,complete,auroc,0.7399201543437213,,,runs/baseline_comparison_searchqa_memmap/searchqa_memmap/linear_probe/seed_3
training,searchqa_memmap,Llama-3.1-8B-Instruct,linear_probe,4,complete,auroc,0.7358643935125441,,,runs/baseline_comparison_searchqa_memmap/searchqa_memmap/linear_probe/seed_4
training,searchqa_memmap,Llama-3.1-8B-Instruct,token_entropy,,pending,,,,,runs/baseline_comparison_searchqa_memmap/searchqa_memmap/token_entropy
training,searchqa_memmap,Llama-3.1-8B-Instruct,logprob_baseline,,pending,,,,,runs/baseline_comparison_searchqa_memmap/searchqa_memmap/logprob_baseline
training,searchqa_memmap,Llama-3.1-8B-Instruct,saplma,0,complete,auroc,0.6103003648356098,,,runs/baseline_comparison_searchqa_memmap/searchqa_memmap/saplma/seed_0
training,searchqa_memmap,Llama-3.1-8B-Instruct,saplma,1,complete,auroc,0.6127918952172281,,,runs/baseline_comparison_searchqa_memmap/searchqa_memmap/saplma/seed_1
training,searchqa_memmap,Llama-3.1-8B-Instruct,saplma,2,complete,auroc,0.6056875446732062,,,runs/baseline_comparison_searchqa_memmap/searchqa_memmap/saplma/seed_2
training,searchqa_memmap,Llama-3.1-8B-Instruct,saplma,3,complete,auroc,0.6112594273358455,,,runs/baseline_comparison_searchqa_memmap/searchqa_memmap/saplma/seed_3
training,searchqa_memmap,Llama-3.1-8B-Instruct,saplma,4,complete,auroc,0.6045449060945133,,,runs/baseline_comparison_searchqa_memmap/searchqa_memmap/saplma/seed_4
training,searchqa_memmap,Llama-3.1-8B-Instruct,llmsknow_probe,0,complete,auroc,0.7368494057953839,,,runs/baseline_comparison_searchqa_memmap/searchqa_memmap/llmsknow_probe/seed_0
training,searchqa_memmap,Llama-3.1-8B-Instruct,llmsknow_probe,0,complete,sweep_best_dev_auroc,0.7188356518745422,,,runs/baseline_comparison_searchqa_memmap/searchqa_memmap/llmsknow_probe/seed_0
training,searchqa_memmap,Llama-3.1-8B-Instruct,llmsknow_probe,1,complete,auroc,0.7402838154024476,,,runs/baseline_comparison_searchqa_memmap/searchqa_memmap/llmsknow_probe/seed_1
training,searchqa_memmap,Llama-3.1-8B-Instruct,llmsknow_probe,1,complete,sweep_best_dev_auroc,0.7136829495429993,,,runs/baseline_comparison_searchqa_memmap/searchqa_memmap/llmsknow_probe/seed_1
training,searchqa_memmap,Llama-3.1-8B-Instruct,llmsknow_probe,2,complete,auroc,0.7336421060470035,,,runs/baseline_comparison_searchqa_memmap/searchqa_memmap/llmsknow_probe/seed_2
training,searchqa_memmap,Llama-3.1-8B-Instruct,llmsknow_probe,2,complete,sweep_best_dev_auroc,0.692147970199585,,,runs/baseline_comparison_searchqa_memmap/searchqa_memmap/llmsknow_probe/seed_2
training,searchqa_memmap,Llama-3.1-8B-Instruct,llmsknow_probe,3,complete,auroc,0.7474743982134898,,,runs/baseline_comparison_searchqa_memmap/searchqa_memmap/llmsknow_probe/seed_3
training,searchqa_memmap,Llama-3.1-8B-Instruct,llmsknow_probe,3,complete,sweep_best_dev_auroc,0.6971897482872009,,,runs/baseline_comparison_searchqa_memmap/searchqa_memmap/llmsknow_probe/seed_3
training,searchqa_memmap,Llama-3.1-8B-Instruct,llmsknow_probe,4,complete,auroc,0.7478094836697478,,,runs/baseline_comparison_searchqa_memmap/searchqa_memmap/llmsknow_probe/seed_4
training,searchqa_memmap,Llama-3.1-8B-Instruct,llmsknow_probe,4,complete,sweep_best_dev_auroc,0.6712555289268494,,,runs/baseline_comparison_searchqa_memmap/searchqa_memmap/llmsknow_probe/seed_4
training,searchqa_memmap,Llama-3.1-8B-Instruct,act_vit,0,complete,auroc,0.8180088587023457,,,runs/baseline_comparison_searchqa_memmap/searchqa_memmap/act_vit/seed_0
training,searchqa_memmap,Llama-3.1-8B-Instruct,act_vit,1,complete,auroc,0.8147951507541012,,,runs/baseline_comparison_searchqa_memmap/searchqa_memmap/act_vit/seed_1
training,searchqa_memmap,Llama-3.1-8B-Instruct,act_vit,2,complete,auroc,0.8123789681235577,,,runs/baseline_comparison_searchqa_memmap/searchqa_memmap/act_vit/seed_2
training,searchqa_memmap,Llama-3.1-8B-Instruct,act_vit,3,running,,,,,runs/baseline_comparison_searchqa_memmap/searchqa_memmap/act_vit/seed_3
training,searchqa_memmap,Llama-3.1-8B-Instruct,act_vit,4,running,,,,,runs/baseline_comparison_searchqa_memmap/searchqa_memmap/act_vit/seed_4
training,searchqa,Qwen3-8B,contrastive_logprob_recon,0,complete,cosine_auroc,0.7759024770531446,,,runs/baseline_comparison_searchqa_qwen3/searchqa_qwen3/contrastive_logprob_recon/seed_0
training,searchqa,Qwen3-8B,contrastive_logprob_recon,0,complete,mahalanobis_auroc,0.8164254975723515,,,runs/baseline_comparison_searchqa_qwen3/searchqa_qwen3/contrastive_logprob_recon/seed_0
training,searchqa,Qwen3-8B,contrastive_logprob_recon,0,complete,knn_auroc,0.8394334468752601,,,runs/baseline_comparison_searchqa_qwen3/searchqa_qwen3/contrastive_logprob_recon/seed_0
training,searchqa,Qwen3-8B,contrastive_logprob_recon,1,complete,cosine_auroc,0.7884366854232276,,,runs/baseline_comparison_searchqa_qwen3/searchqa_qwen3/contrastive_logprob_recon/seed_1
training,searchqa,Qwen3-8B,contrastive_logprob_recon,1,complete,mahalanobis_auroc,0.8307738989389207,,,runs/baseline_comparison_searchqa_qwen3/searchqa_qwen3/contrastive_logprob_recon/seed_1
training,searchqa,Qwen3-8B,contrastive_logprob_recon,1,complete,knn_auroc,0.8436107709837688,,,runs/baseline_comparison_searchqa_qwen3/searchqa_qwen3/contrastive_logprob_recon/seed_1
training,searchqa,Qwen3-8B,contrastive_logprob_recon,2,complete,cosine_auroc,0.7883992127365497,,,runs/baseline_comparison_searchqa_qwen3/searchqa_qwen3/contrastive_logprob_recon/seed_2
training,searchqa,Qwen3-8B,contrastive_logprob_recon,2,complete,mahalanobis_auroc,0.8324801254006688,,,runs/baseline_comparison_searchqa_qwen3/searchqa_qwen3/contrastive_logprob_recon/seed_2
training,searchqa,Qwen3-8B,contrastive_logprob_recon,2,complete,knn_auroc,0.8437657615571743,,,runs/baseline_comparison_searchqa_qwen3/searchqa_qwen3/contrastive_logprob_recon/seed_2
training,searchqa,Qwen3-8B,contrastive_logprob_recon,3,complete,cosine_auroc,0.7736450612790176,,,runs/baseline_comparison_searchqa_qwen3/searchqa_qwen3/contrastive_logprob_recon/seed_3
training,searchqa,Qwen3-8B,contrastive_logprob_recon,3,complete,mahalanobis_auroc,0.8261812041198643,,,runs/baseline_comparison_searchqa_qwen3/searchqa_qwen3/contrastive_logprob_recon/seed_3
training,searchqa,Qwen3-8B,contrastive_logprob_recon,3,complete,knn_auroc,0.8404404461860887,,,runs/baseline_comparison_searchqa_qwen3/searchqa_qwen3/contrastive_logprob_recon/seed_3
training,searchqa,Qwen3-8B,contrastive_logprob_recon,4,complete,cosine_auroc,0.7799787278349405,,,runs/baseline_comparison_searchqa_qwen3/searchqa_qwen3/contrastive_logprob_recon/seed_4
training,searchqa,Qwen3-8B,contrastive_logprob_recon,4,complete,mahalanobis_auroc,0.8307628161236943,,,runs/baseline_comparison_searchqa_qwen3/searchqa_qwen3/contrastive_logprob_recon/seed_4
training,searchqa,Qwen3-8B,contrastive_logprob_recon,4,complete,knn_auroc,0.8418083578076851,,,runs/baseline_comparison_searchqa_qwen3/searchqa_qwen3/contrastive_logprob_recon/seed_4
training,searchqa,Qwen3-8B,linear_probe,0,complete,auroc,0.8207562526510684,,,runs/baseline_comparison_searchqa_qwen3/searchqa_qwen3/linear_probe/seed_0
training,searchqa,Qwen3-8B,linear_probe,1,complete,auroc,0.8217094083120244,,,runs/baseline_comparison_searchqa_qwen3/searchqa_qwen3/linear_probe/seed_1
training,searchqa,Qwen3-8B,linear_probe,2,complete,auroc,0.8220681473519941,,,runs/baseline_comparison_searchqa_qwen3/searchqa_qwen3/linear_probe/seed_2
training,searchqa,Qwen3-8B,linear_probe,3,complete,auroc,0.822243440906926,,,runs/baseline_comparison_searchqa_qwen3/searchqa_qwen3/linear_probe/seed_3
training,searchqa,Qwen3-8B,linear_probe,4,complete,auroc,0.8222857991236753,,,runs/baseline_comparison_searchqa_qwen3/searchqa_qwen3/linear_probe/seed_4
training,searchqa,Qwen3-8B,token_entropy,,complete,mean_logprob_auroc,0.644900418015434,,,runs/baseline_comparison_searchqa_qwen3/searchqa_qwen3/token_entropy
training,searchqa,Qwen3-8B,token_entropy,,complete,min_logprob_auroc,0.6243381527280036,,,runs/baseline_comparison_searchqa_qwen3/searchqa_qwen3/token_entropy
training,searchqa,Qwen3-8B,logprob_baseline,,complete,mean_logprob_auroc,0.644900418015434,,,runs/baseline_comparison_searchqa_qwen3/searchqa_qwen3/logprob_baseline
training,searchqa,Qwen3-8B,logprob_baseline,,complete,perplexity_auroc,0.6449004266738834,,,runs/baseline_comparison_searchqa_qwen3/searchqa_qwen3/logprob_baseline
training,searchqa,Qwen3-8B,logprob_baseline,,complete,seq_logprob_auroc,0.6449004147685153,,,runs/baseline_comparison_searchqa_qwen3/searchqa_qwen3/logprob_baseline
training,searchqa,Qwen3-8B,saplma,0,complete,auroc,0.7208262168184869,,,runs/baseline_comparison_searchqa_qwen3/searchqa_qwen3/saplma/seed_0
training,searchqa,Qwen3-8B,saplma,1,complete,auroc,0.721948258781822,,,runs/baseline_comparison_searchqa_qwen3/searchqa_qwen3/saplma/seed_1
training,searchqa,Qwen3-8B,saplma,2,complete,auroc,0.7227584461263583,,,runs/baseline_comparison_searchqa_qwen3/searchqa_qwen3/saplma/seed_2
training,searchqa,Qwen3-8B,saplma,3,complete,auroc,0.7258741664129253,,,runs/baseline_comparison_searchqa_qwen3/searchqa_qwen3/saplma/seed_3
training,searchqa,Qwen3-8B,saplma,4,complete,auroc,0.7168000562487506,,,runs/baseline_comparison_searchqa_qwen3/searchqa_qwen3/saplma/seed_4
training,searchqa,Qwen3-8B,llmsknow_probe,0,complete,auroc,0.7486820525017936,,,runs/baseline_comparison_searchqa_qwen3/searchqa_qwen3/llmsknow_probe/seed_0
training,searchqa,Qwen3-8B,llmsknow_probe,0,complete,sweep_best_dev_auroc,0.7029595971107483,,,runs/baseline_comparison_searchqa_qwen3/searchqa_qwen3/llmsknow_probe/seed_0
training,searchqa,Qwen3-8B,llmsknow_probe,1,complete,auroc,0.7643052417020976,,,runs/baseline_comparison_searchqa_qwen3/searchqa_qwen3/llmsknow_probe/seed_1
training,searchqa,Qwen3-8B,llmsknow_probe,1,complete,sweep_best_dev_auroc,0.7016100287437439,,,runs/baseline_comparison_searchqa_qwen3/searchqa_qwen3/llmsknow_probe/seed_1
training,searchqa,Qwen3-8B,llmsknow_probe,2,complete,auroc,0.7622569675262021,,,runs/baseline_comparison_searchqa_qwen3/searchqa_qwen3/llmsknow_probe/seed_2
training,searchqa,Qwen3-8B,llmsknow_probe,2,complete,sweep_best_dev_auroc,0.6876683831214905,,,runs/baseline_comparison_searchqa_qwen3/searchqa_qwen3/llmsknow_probe/seed_2
training,searchqa,Qwen3-8B,llmsknow_probe,3,complete,auroc,0.7613039471535177,,,runs/baseline_comparison_searchqa_qwen3/searchqa_qwen3/llmsknow_probe/seed_3
training,searchqa,Qwen3-8B,llmsknow_probe,3,complete,sweep_best_dev_auroc,0.7273879051208496,,,runs/baseline_comparison_searchqa_qwen3/searchqa_qwen3/llmsknow_probe/seed_3
training,searchqa,Qwen3-8B,llmsknow_probe,4,complete,auroc,0.7604282727092841,,,runs/baseline_comparison_searchqa_qwen3/searchqa_qwen3/llmsknow_probe/seed_4
training,searchqa,Qwen3-8B,llmsknow_probe,4,complete,sweep_best_dev_auroc,0.6941794157028198,,,runs/baseline_comparison_searchqa_qwen3/searchqa_qwen3/llmsknow_probe/seed_4
training,searchqa,Qwen3-8B,icr_probe,0,complete,auroc,0.6315136589691532,,,runs/baseline_comparison_searchqa_qwen3/searchqa_qwen3/icr_probe/seed_0
training,searchqa,Qwen3-8B,icr_probe,1,complete,auroc,0.6292983430856076,,,runs/baseline_comparison_searchqa_qwen3/searchqa_qwen3/icr_probe/seed_1
training,searchqa,Qwen3-8B,icr_probe,2,complete,auroc,0.6302002451388331,,,runs/baseline_comparison_searchqa_qwen3/searchqa_qwen3/icr_probe/seed_2
training,searchqa,Qwen3-8B,icr_probe,3,complete,auroc,0.6300438549325376,,,runs/baseline_comparison_searchqa_qwen3/searchqa_qwen3/icr_probe/seed_3
training,searchqa,Qwen3-8B,icr_probe,4,complete,auroc,0.6289943393673838,,,runs/baseline_comparison_searchqa_qwen3/searchqa_qwen3/icr_probe/seed_4
training,searchqa_qwen3_memmap,Qwen3-8B,contrastive_logprob_recon,0,complete,cosine_auroc,0.795343966216896,,,runs/baseline_comparison_searchqa_qwen3_memmap/searchqa_qwen3_memmap/contrastive_logprob_recon/seed_0
training,searchqa_qwen3_memmap,Qwen3-8B,contrastive_logprob_recon,0,complete,mahalanobis_auroc,0.824942908075929,,,runs/baseline_comparison_searchqa_qwen3_memmap/searchqa_qwen3_memmap/contrastive_logprob_recon/seed_0
training,searchqa_qwen3_memmap,Qwen3-8B,contrastive_logprob_recon,0,complete,knn_auroc,0.8382998334387998,,,runs/baseline_comparison_searchqa_qwen3_memmap/searchqa_qwen3_memmap/contrastive_logprob_recon/seed_0
training,searchqa_qwen3_memmap,Qwen3-8B,contrastive_logprob_recon,1,complete,cosine_auroc,0.8012593550664917,,,runs/baseline_comparison_searchqa_qwen3_memmap/searchqa_qwen3_memmap/contrastive_logprob_recon/seed_1
training,searchqa_qwen3_memmap,Qwen3-8B,contrastive_logprob_recon,1,complete,mahalanobis_auroc,0.8262493847932673,,,runs/baseline_comparison_searchqa_qwen3_memmap/searchqa_qwen3_memmap/contrastive_logprob_recon/seed_1
training,searchqa_qwen3_memmap,Qwen3-8B,contrastive_logprob_recon,1,complete,knn_auroc,0.8402960242330979,,,runs/baseline_comparison_searchqa_qwen3_memmap/searchqa_qwen3_memmap/contrastive_logprob_recon/seed_1
training,searchqa_qwen3_memmap,Qwen3-8B,contrastive_logprob_recon,2,complete,cosine_auroc,0.7934572004284264,,,runs/baseline_comparison_searchqa_qwen3_memmap/searchqa_qwen3_memmap/contrastive_logprob_recon/seed_2
training,searchqa_qwen3_memmap,Qwen3-8B,contrastive_logprob_recon,2,complete,mahalanobis_auroc,0.822521915818452,,,runs/baseline_comparison_searchqa_qwen3_memmap/searchqa_qwen3_memmap/contrastive_logprob_recon/seed_2
training,searchqa_qwen3_memmap,Qwen3-8B,contrastive_logprob_recon,2,complete,knn_auroc,0.8372071306919592,,,runs/baseline_comparison_searchqa_qwen3_memmap/searchqa_qwen3_memmap/contrastive_logprob_recon/seed_2
training,searchqa_qwen3_memmap,Qwen3-8B,contrastive_logprob_recon,3,complete,cosine_auroc,0.8033814970124769,,,runs/baseline_comparison_searchqa_qwen3_memmap/searchqa_qwen3_memmap/contrastive_logprob_recon/seed_3
training,searchqa_qwen3_memmap,Qwen3-8B,contrastive_logprob_recon,3,complete,mahalanobis_auroc,0.8326822547635573,,,runs/baseline_comparison_searchqa_qwen3_memmap/searchqa_qwen3_memmap/contrastive_logprob_recon/seed_3
training,searchqa_qwen3_memmap,Qwen3-8B,contrastive_logprob_recon,3,complete,knn_auroc,0.8423801495964776,,,runs/baseline_comparison_searchqa_qwen3_memmap/searchqa_qwen3_memmap/contrastive_logprob_recon/seed_3
training,searchqa_qwen3_memmap,Qwen3-8B,contrastive_logprob_recon,4,complete,cosine_auroc,0.8085863432538174,,,runs/baseline_comparison_searchqa_qwen3_memmap/searchqa_qwen3_memmap/contrastive_logprob_recon/seed_4
training,searchqa_qwen3_memmap,Qwen3-8B,contrastive_logprob_recon,4,complete,mahalanobis_auroc,0.8325221639040539,,,runs/baseline_comparison_searchqa_qwen3_memmap/searchqa_qwen3_memmap/contrastive_logprob_recon/seed_4
training,searchqa_qwen3_memmap,Qwen3-8B,contrastive_logprob_recon,4,complete,knn_auroc,0.8423525816642184,,,runs/baseline_comparison_searchqa_qwen3_memmap/searchqa_qwen3_memmap/contrastive_logprob_recon/seed_4
training,searchqa_qwen3_memmap,Qwen3-8B,linear_probe,0,complete,auroc,0.8164280145069732,,,runs/baseline_comparison_searchqa_qwen3_memmap/searchqa_qwen3_memmap/linear_probe/seed_0
training,searchqa_qwen3_memmap,Qwen3-8B,linear_probe,1,complete,auroc,0.8163612351238254,,,runs/baseline_comparison_searchqa_qwen3_memmap/searchqa_qwen3_memmap/linear_probe/seed_1
training,searchqa_qwen3_memmap,Qwen3-8B,linear_probe,2,complete,auroc,0.8163690361523646,,,runs/baseline_comparison_searchqa_qwen3_memmap/searchqa_qwen3_memmap/linear_probe/seed_2
training,searchqa_qwen3_memmap,Qwen3-8B,linear_probe,3,complete,auroc,0.8144463469498289,,,runs/baseline_comparison_searchqa_qwen3_memmap/searchqa_qwen3_memmap/linear_probe/seed_3
training,searchqa_qwen3_memmap,Qwen3-8B,linear_probe,4,complete,auroc,0.8164797505843979,,,runs/baseline_comparison_searchqa_qwen3_memmap/searchqa_qwen3_memmap/linear_probe/seed_4
training,searchqa_qwen3_memmap,Qwen3-8B,token_entropy,,pending,,,,,runs/baseline_comparison_searchqa_qwen3_memmap/searchqa_qwen3_memmap/token_entropy
training,searchqa_qwen3_memmap,Qwen3-8B,logprob_baseline,,pending,,,,,runs/baseline_comparison_searchqa_qwen3_memmap/searchqa_qwen3_memmap/logprob_baseline
training,searchqa_qwen3_memmap,Qwen3-8B,saplma,0,complete,auroc,0.7016644403433814,,,runs/baseline_comparison_searchqa_qwen3_memmap/searchqa_qwen3_memmap/saplma/seed_0
training,searchqa_qwen3_memmap,Qwen3-8B,saplma,1,complete,auroc,0.7125830091758836,,,runs/baseline_comparison_searchqa_qwen3_memmap/searchqa_qwen3_memmap/saplma/seed_1
training,searchqa_qwen3_memmap,Qwen3-8B,saplma,2,complete,auroc,0.7060883799884697,,,runs/baseline_comparison_searchqa_qwen3_memmap/searchqa_qwen3_memmap/saplma/seed_2
training,searchqa_qwen3_memmap,Qwen3-8B,saplma,3,complete,auroc,0.700979136104042,,,runs/baseline_comparison_searchqa_qwen3_memmap/searchqa_qwen3_memmap/saplma/seed_3
training,searchqa_qwen3_memmap,Qwen3-8B,saplma,4,complete,auroc,0.7102138174671416,,,runs/baseline_comparison_searchqa_qwen3_memmap/searchqa_qwen3_memmap/saplma/seed_4
training,searchqa_qwen3_memmap,Qwen3-8B,llmsknow_probe,0,complete,auroc,0.7444561936960228,,,runs/baseline_comparison_searchqa_qwen3_memmap/searchqa_qwen3_memmap/llmsknow_probe/seed_0
training,searchqa_qwen3_memmap,Qwen3-8B,llmsknow_probe,0,complete,sweep_best_dev_auroc,0.7169999480247498,,,runs/baseline_comparison_searchqa_qwen3_memmap/searchqa_qwen3_memmap/llmsknow_probe/seed_0
training,searchqa_qwen3_memmap,Qwen3-8B,llmsknow_probe,1,complete,auroc,0.7357062205375784,,,runs/baseline_comparison_searchqa_qwen3_memmap/searchqa_qwen3_memmap/llmsknow_probe/seed_1
training,searchqa_qwen3_memmap,Qwen3-8B,llmsknow_probe,1,complete,sweep_best_dev_auroc,0.69825679063797,,,runs/baseline_comparison_searchqa_qwen3_memmap/searchqa_qwen3_memmap/llmsknow_probe/seed_1
training,searchqa_qwen3_memmap,Qwen3-8B,llmsknow_probe,2,complete,auroc,0.7518008513204422,,,runs/baseline_comparison_searchqa_qwen3_memmap/searchqa_qwen3_memmap/llmsknow_probe/seed_2
training,searchqa_qwen3_memmap,Qwen3-8B,llmsknow_probe,2,complete,sweep_best_dev_auroc,0.7031119465827942,,,runs/baseline_comparison_searchqa_qwen3_memmap/searchqa_qwen3_memmap/llmsknow_probe/seed_2
training,searchqa_qwen3_memmap,Qwen3-8B,llmsknow_probe,3,complete,auroc,0.7356076353080448,,,runs/baseline_comparison_searchqa_qwen3_memmap/searchqa_qwen3_memmap/llmsknow_probe/seed_3
training,searchqa_qwen3_memmap,Qwen3-8B,llmsknow_probe,3,complete,sweep_best_dev_auroc,0.7055375576019287,,,runs/baseline_comparison_searchqa_qwen3_memmap/searchqa_qwen3_memmap/llmsknow_probe/seed_3
training,searchqa_qwen3_memmap,Qwen3-8B,llmsknow_probe,4,complete,auroc,0.7409520576379702,,,runs/baseline_comparison_searchqa_qwen3_memmap/searchqa_qwen3_memmap/llmsknow_probe/seed_4
training,searchqa_qwen3_memmap,Qwen3-8B,llmsknow_probe,4,complete,sweep_best_dev_auroc,0.7160577774047852,,,runs/baseline_comparison_searchqa_qwen3_memmap/searchqa_qwen3_memmap/llmsknow_probe/seed_4
training,searchqa_qwen3_memmap,Qwen3-8B,act_vit,0,complete,auroc,0.8361942305329353,,,runs/baseline_comparison_searchqa_qwen3_memmap/searchqa_qwen3_memmap/act_vit/seed_0
training,searchqa_qwen3_memmap,Qwen3-8B,act_vit,1,running,,,,,runs/baseline_comparison_searchqa_qwen3_memmap/searchqa_qwen3_memmap/act_vit/seed_1
training,searchqa_qwen3_memmap,Qwen3-8B,act_vit,2,complete,auroc,0.8395193641471468,,,runs/baseline_comparison_searchqa_qwen3_memmap/searchqa_qwen3_memmap/act_vit/seed_2
training,searchqa_qwen3_memmap,Qwen3-8B,act_vit,3,running,,,,,runs/baseline_comparison_searchqa_qwen3_memmap/searchqa_qwen3_memmap/act_vit/seed_3
training,searchqa_qwen3_memmap,Qwen3-8B,act_vit,4,running,,,,,runs/baseline_comparison_searchqa_qwen3_memmap/searchqa_qwen3_memmap/act_vit/seed_4
sampling,hotpotqa,Llama-3.1-8B-Instruct,se_semantic_entropy,,complete,auroc,0.4956087092281538,7405,7405,output/sampling_baselines/hotpotqa/Llama-3.1-8B-Instruct/se_labels.jsonl
sampling,hotpotqa,Llama-3.1-8B-Instruct,se_semantic_entropy,,complete,n_scored,6717.0,7405,7405,output/sampling_baselines/hotpotqa/Llama-3.1-8B-Instruct/se_labels.jsonl
sampling,hotpotqa,Llama-3.1-8B-Instruct,se_length_normalized,,complete,auroc,0.6483345806713818,7405,7405,output/sampling_baselines/hotpotqa/Llama-3.1-8B-Instruct/se_labels.jsonl
sampling,hotpotqa,Llama-3.1-8B-Instruct,se_length_normalized,,complete,n_scored,6717.0,7405,7405,output/sampling_baselines/hotpotqa/Llama-3.1-8B-Instruct/se_labels.jsonl
sampling,hotpotqa,Llama-3.1-8B-Instruct,se_discrete,,complete,auroc,0.6510350699254569,7405,7405,output/sampling_baselines/hotpotqa/Llama-3.1-8B-Instruct/se_labels.jsonl
sampling,hotpotqa,Llama-3.1-8B-Instruct,se_discrete,,complete,n_scored,7405.0,7405,7405,output/sampling_baselines/hotpotqa/Llama-3.1-8B-Instruct/se_labels.jsonl
sampling,hotpotqa,Llama-3.1-8B-Instruct,selfcheck_nli,,complete,auroc,0.6053768388416123,7405,7405,output/sampling_baselines/hotpotqa/Llama-3.1-8B-Instruct/selfcheck_scores.jsonl
sampling,hotpotqa,Llama-3.1-8B-Instruct,selfcheck_nli,,complete,n_scored,7405.0,7405,7405,output/sampling_baselines/hotpotqa/Llama-3.1-8B-Instruct/selfcheck_scores.jsonl
sampling,hotpotqa,Llama-3.1-8B-Instruct,selfcheck_ngram,,complete,auroc,0.6224840029025661,7405,7405,output/sampling_baselines/hotpotqa/Llama-3.1-8B-Instruct/selfcheck_scores.jsonl
sampling,hotpotqa,Llama-3.1-8B-Instruct,selfcheck_ngram,,complete,n_scored,7405.0,7405,7405,output/sampling_baselines/hotpotqa/Llama-3.1-8B-Instruct/selfcheck_scores.jsonl
sampling,hotpotqa,Llama-3.1-8B-Instruct,selfcheck_bertscore,,complete,,,7405,7405,output/sampling_baselines/hotpotqa/Llama-3.1-8B-Instruct/selfcheck_scores.jsonl
sampling,hotpotqa,Qwen3-8B,se_semantic_entropy,,complete,auroc,0.5732558450734382,7405,7405,output/sampling_baselines/hotpotqa/Qwen3-8B/se_labels.jsonl
sampling,hotpotqa,Qwen3-8B,se_semantic_entropy,,complete,n_scored,7403.0,7405,7405,output/sampling_baselines/hotpotqa/Qwen3-8B/se_labels.jsonl
sampling,hotpotqa,Qwen3-8B,se_length_normalized,,complete,auroc,0.7346397322256955,7405,7405,output/sampling_baselines/hotpotqa/Qwen3-8B/se_labels.jsonl
sampling,hotpotqa,Qwen3-8B,se_length_normalized,,complete,n_scored,7403.0,7405,7405,output/sampling_baselines/hotpotqa/Qwen3-8B/se_labels.jsonl
sampling,hotpotqa,Qwen3-8B,se_discrete,,complete,auroc,0.7352827141038959,7405,7405,output/sampling_baselines/hotpotqa/Qwen3-8B/se_labels.jsonl
sampling,hotpotqa,Qwen3-8B,se_discrete,,complete,n_scored,7405.0,7405,7405,output/sampling_baselines/hotpotqa/Qwen3-8B/se_labels.jsonl
sampling,hotpotqa,Qwen3-8B,selfcheck_nli,,complete,auroc,0.6811719945467727,7405,7405,output/sampling_baselines/hotpotqa/Qwen3-8B/selfcheck_scores.jsonl
sampling,hotpotqa,Qwen3-8B,selfcheck_nli,,complete,n_scored,7405.0,7405,7405,output/sampling_baselines/hotpotqa/Qwen3-8B/selfcheck_scores.jsonl
sampling,hotpotqa,Qwen3-8B,selfcheck_ngram,,complete,auroc,0.6903066495352881,7405,7405,output/sampling_baselines/hotpotqa/Qwen3-8B/selfcheck_scores.jsonl
sampling,hotpotqa,Qwen3-8B,selfcheck_ngram,,complete,n_scored,7405.0,7405,7405,output/sampling_baselines/hotpotqa/Qwen3-8B/selfcheck_scores.jsonl
