kind,source_dataset,target_dataset,model,method,seed,status,metric_name,metric_value,expected_rows,actual_rows,path
transfer,sciq,searchqa,Qwen3-8B,contrastive_logprob_recon,4,complete,mahalanobis_auroc,0.7570196921341924,,,runs/transfer_matrix_memmap/qwen3/sciq__searchqa__contrastive_logprob_recon__4.json
transfer,sciq,searchqa,Qwen3-8B,contrastive_logprob_recon,4,complete,cosine_auroc,0.7605839627323505,,,runs/transfer_matrix_memmap/qwen3/sciq__searchqa__contrastive_logprob_recon__4.json
transfer,sciq,searchqa,Qwen3-8B,contrastive_logprob_recon,4,complete,n_src_train,10448.0,,,runs/transfer_matrix_memmap/qwen3/sciq__searchqa__contrastive_logprob_recon__4.json
transfer,sciq,searchqa,Qwen3-8B,contrastive_logprob_recon,4,complete,n_tgt_test,21609.0,,,runs/transfer_matrix_memmap/qwen3/sciq__searchqa__contrastive_logprob_recon__4.json
transfer,sciq,hotpotqa,Qwen3-8B,llmsknow_probe,0,complete,auroc,0.7373484636094608,,,runs/transfer_matrix_memmap/qwen3/sciq__hotpotqa__llmsknow_probe__0.json
transfer,sciq,hotpotqa,Qwen3-8B,llmsknow_probe,0,complete,n_src_train,10448.0,,,runs/transfer_matrix_memmap/qwen3/sciq__hotpotqa__llmsknow_probe__0.json
transfer,sciq,hotpotqa,Qwen3-8B,llmsknow_probe,0,complete,n_tgt_test,7405.0,,,runs/transfer_matrix_memmap/qwen3/sciq__hotpotqa__llmsknow_probe__0.json
transfer,sciq,mmlu,Qwen3-8B,llmsknow_probe,0,complete,auroc,0.7465613880233724,,,runs/transfer_matrix_memmap/qwen3/sciq__mmlu__llmsknow_probe__0.json
transfer,sciq,mmlu,Qwen3-8B,llmsknow_probe,0,complete,n_src_train,10448.0,,,runs/transfer_matrix_memmap/qwen3/sciq__mmlu__llmsknow_probe__0.json
transfer,sciq,mmlu,Qwen3-8B,llmsknow_probe,0,complete,n_tgt_test,10271.0,,,runs/transfer_matrix_memmap/qwen3/sciq__mmlu__llmsknow_probe__0.json
transfer,sciq,nq,Qwen3-8B,llmsknow_probe,0,complete,auroc,0.5736060161261778,,,runs/transfer_matrix_memmap/qwen3/sciq__nq__llmsknow_probe__0.json
transfer,sciq,nq,Qwen3-8B,llmsknow_probe,0,complete,n_src_train,10448.0,,,runs/transfer_matrix_memmap/qwen3/sciq__nq__llmsknow_probe__0.json
transfer,sciq,nq,Qwen3-8B,llmsknow_probe,0,complete,n_tgt_test,4155.0,,,runs/transfer_matrix_memmap/qwen3/sciq__nq__llmsknow_probe__0.json
transfer,sciq,popqa,Qwen3-8B,llmsknow_probe,0,complete,auroc,0.6761994184876734,,,runs/transfer_matrix_memmap/qwen3/sciq__popqa__llmsknow_probe__0.json
transfer,sciq,popqa,Qwen3-8B,llmsknow_probe,0,complete,n_src_train,10448.0,,,runs/transfer_matrix_memmap/qwen3/sciq__popqa__llmsknow_probe__0.json
transfer,sciq,popqa,Qwen3-8B,llmsknow_probe,0,complete,n_tgt_test,2797.0,,,runs/transfer_matrix_memmap/qwen3/sciq__popqa__llmsknow_probe__0.json
transfer,sciq,sciq,Qwen3-8B,llmsknow_probe,0,complete,auroc,0.7225761954808197,,,runs/transfer_matrix_memmap/qwen3/sciq__sciq__llmsknow_probe__0.json
transfer,sciq,sciq,Qwen3-8B,llmsknow_probe,0,complete,n_src_train,10448.0,,,runs/transfer_matrix_memmap/qwen3/sciq__sciq__llmsknow_probe__0.json
transfer,sciq,sciq,Qwen3-8B,llmsknow_probe,0,complete,n_tgt_test,1000.0,,,runs/transfer_matrix_memmap/qwen3/sciq__sciq__llmsknow_probe__0.json
transfer,sciq,searchqa,Qwen3-8B,llmsknow_probe,0,complete,auroc,0.635806979739693,,,runs/transfer_matrix_memmap/qwen3/sciq__searchqa__llmsknow_probe__0.json
transfer,sciq,searchqa,Qwen3-8B,llmsknow_probe,0,complete,n_src_train,10448.0,,,runs/transfer_matrix_memmap/qwen3/sciq__searchqa__llmsknow_probe__0.json
transfer,sciq,searchqa,Qwen3-8B,llmsknow_probe,0,complete,n_tgt_test,21609.0,,,runs/transfer_matrix_memmap/qwen3/sciq__searchqa__llmsknow_probe__0.json
transfer,sciq,hotpotqa,Qwen3-8B,llmsknow_probe,1,complete,auroc,0.6930409184967625,,,runs/transfer_matrix_memmap/qwen3/sciq__hotpotqa__llmsknow_probe__1.json
transfer,sciq,hotpotqa,Qwen3-8B,llmsknow_probe,1,complete,n_src_train,10448.0,,,runs/transfer_matrix_memmap/qwen3/sciq__hotpotqa__llmsknow_probe__1.json
transfer,sciq,hotpotqa,Qwen3-8B,llmsknow_probe,1,complete,n_tgt_test,7405.0,,,runs/transfer_matrix_memmap/qwen3/sciq__hotpotqa__llmsknow_probe__1.json
transfer,sciq,mmlu,Qwen3-8B,llmsknow_probe,1,complete,auroc,0.7365102877370796,,,runs/transfer_matrix_memmap/qwen3/sciq__mmlu__llmsknow_probe__1.json
transfer,sciq,mmlu,Qwen3-8B,llmsknow_probe,1,complete,n_src_train,10448.0,,,runs/transfer_matrix_memmap/qwen3/sciq__mmlu__llmsknow_probe__1.json
transfer,sciq,mmlu,Qwen3-8B,llmsknow_probe,1,complete,n_tgt_test,10271.0,,,runs/transfer_matrix_memmap/qwen3/sciq__mmlu__llmsknow_probe__1.json
transfer,sciq,nq,Qwen3-8B,llmsknow_probe,1,complete,auroc,0.5506361424017259,,,runs/transfer_matrix_memmap/qwen3/sciq__nq__llmsknow_probe__1.json
transfer,sciq,nq,Qwen3-8B,llmsknow_probe,1,complete,n_src_train,10448.0,,,runs/transfer_matrix_memmap/qwen3/sciq__nq__llmsknow_probe__1.json
transfer,sciq,nq,Qwen3-8B,llmsknow_probe,1,complete,n_tgt_test,4155.0,,,runs/transfer_matrix_memmap/qwen3/sciq__nq__llmsknow_probe__1.json
transfer,sciq,popqa,Qwen3-8B,llmsknow_probe,1,complete,auroc,0.7148215945956964,,,runs/transfer_matrix_memmap/qwen3/sciq__popqa__llmsknow_probe__1.json
transfer,sciq,popqa,Qwen3-8B,llmsknow_probe,1,complete,n_src_train,10448.0,,,runs/transfer_matrix_memmap/qwen3/sciq__popqa__llmsknow_probe__1.json
transfer,sciq,popqa,Qwen3-8B,llmsknow_probe,1,complete,n_tgt_test,2797.0,,,runs/transfer_matrix_memmap/qwen3/sciq__popqa__llmsknow_probe__1.json
transfer,sciq,sciq,Qwen3-8B,llmsknow_probe,1,complete,auroc,0.6841734854740635,,,runs/transfer_matrix_memmap/qwen3/sciq__sciq__llmsknow_probe__1.json
transfer,sciq,sciq,Qwen3-8B,llmsknow_probe,1,complete,n_src_train,10448.0,,,runs/transfer_matrix_memmap/qwen3/sciq__sciq__llmsknow_probe__1.json
transfer,sciq,sciq,Qwen3-8B,llmsknow_probe,1,complete,n_tgt_test,1000.0,,,runs/transfer_matrix_memmap/qwen3/sciq__sciq__llmsknow_probe__1.json
transfer,sciq,searchqa,Qwen3-8B,llmsknow_probe,1,complete,auroc,0.600753674774424,,,runs/transfer_matrix_memmap/qwen3/sciq__searchqa__llmsknow_probe__1.json
transfer,sciq,searchqa,Qwen3-8B,llmsknow_probe,1,complete,n_src_train,10448.0,,,runs/transfer_matrix_memmap/qwen3/sciq__searchqa__llmsknow_probe__1.json
transfer,sciq,searchqa,Qwen3-8B,llmsknow_probe,1,complete,n_tgt_test,21609.0,,,runs/transfer_matrix_memmap/qwen3/sciq__searchqa__llmsknow_probe__1.json
transfer,sciq,hotpotqa,Qwen3-8B,llmsknow_probe,2,complete,auroc,0.6454637652137151,,,runs/transfer_matrix_memmap/qwen3/sciq__hotpotqa__llmsknow_probe__2.json
transfer,sciq,hotpotqa,Qwen3-8B,llmsknow_probe,2,complete,n_src_train,10448.0,,,runs/transfer_matrix_memmap/qwen3/sciq__hotpotqa__llmsknow_probe__2.json
transfer,sciq,hotpotqa,Qwen3-8B,llmsknow_probe,2,complete,n_tgt_test,7405.0,,,runs/transfer_matrix_memmap/qwen3/sciq__hotpotqa__llmsknow_probe__2.json
transfer,sciq,mmlu,Qwen3-8B,llmsknow_probe,2,complete,auroc,0.679631786195807,,,runs/transfer_matrix_memmap/qwen3/sciq__mmlu__llmsknow_probe__2.json
transfer,sciq,mmlu,Qwen3-8B,llmsknow_probe,2,complete,n_src_train,10448.0,,,runs/transfer_matrix_memmap/qwen3/sciq__mmlu__llmsknow_probe__2.json
transfer,sciq,mmlu,Qwen3-8B,llmsknow_probe,2,complete,n_tgt_test,10271.0,,,runs/transfer_matrix_memmap/qwen3/sciq__mmlu__llmsknow_probe__2.json
transfer,sciq,nq,Qwen3-8B,llmsknow_probe,2,complete,auroc,0.4918528288077055,,,runs/transfer_matrix_memmap/qwen3/sciq__nq__llmsknow_probe__2.json
transfer,sciq,nq,Qwen3-8B,llmsknow_probe,2,complete,n_src_train,10448.0,,,runs/transfer_matrix_memmap/qwen3/sciq__nq__llmsknow_probe__2.json
transfer,sciq,nq,Qwen3-8B,llmsknow_probe,2,complete,n_tgt_test,4155.0,,,runs/transfer_matrix_memmap/qwen3/sciq__nq__llmsknow_probe__2.json
transfer,sciq,popqa,Qwen3-8B,llmsknow_probe,2,complete,auroc,0.6828390741566297,,,runs/transfer_matrix_memmap/qwen3/sciq__popqa__llmsknow_probe__2.json
transfer,sciq,popqa,Qwen3-8B,llmsknow_probe,2,complete,n_src_train,10448.0,,,runs/transfer_matrix_memmap/qwen3/sciq__popqa__llmsknow_probe__2.json
transfer,sciq,popqa,Qwen3-8B,llmsknow_probe,2,complete,n_tgt_test,2797.0,,,runs/transfer_matrix_memmap/qwen3/sciq__popqa__llmsknow_probe__2.json
transfer,sciq,sciq,Qwen3-8B,llmsknow_probe,2,complete,auroc,0.720333495983785,,,runs/transfer_matrix_memmap/qwen3/sciq__sciq__llmsknow_probe__2.json
transfer,sciq,sciq,Qwen3-8B,llmsknow_probe,2,complete,n_src_train,10448.0,,,runs/transfer_matrix_memmap/qwen3/sciq__sciq__llmsknow_probe__2.json
transfer,sciq,sciq,Qwen3-8B,llmsknow_probe,2,complete,n_tgt_test,1000.0,,,runs/transfer_matrix_memmap/qwen3/sciq__sciq__llmsknow_probe__2.json
transfer,sciq,searchqa,Qwen3-8B,llmsknow_probe,2,complete,auroc,0.6239753080383328,,,runs/transfer_matrix_memmap/qwen3/sciq__searchqa__llmsknow_probe__2.json
transfer,sciq,searchqa,Qwen3-8B,llmsknow_probe,2,complete,n_src_train,10448.0,,,runs/transfer_matrix_memmap/qwen3/sciq__searchqa__llmsknow_probe__2.json
transfer,sciq,searchqa,Qwen3-8B,llmsknow_probe,2,complete,n_tgt_test,21609.0,,,runs/transfer_matrix_memmap/qwen3/sciq__searchqa__llmsknow_probe__2.json
transfer,sciq,hotpotqa,Qwen3-8B,llmsknow_probe,3,complete,auroc,0.6907701310548917,,,runs/transfer_matrix_memmap/qwen3/sciq__hotpotqa__llmsknow_probe__3.json
transfer,sciq,hotpotqa,Qwen3-8B,llmsknow_probe,3,complete,n_src_train,10448.0,,,runs/transfer_matrix_memmap/qwen3/sciq__hotpotqa__llmsknow_probe__3.json
transfer,sciq,hotpotqa,Qwen3-8B,llmsknow_probe,3,complete,n_tgt_test,7405.0,,,runs/transfer_matrix_memmap/qwen3/sciq__hotpotqa__llmsknow_probe__3.json
transfer,sciq,mmlu,Qwen3-8B,llmsknow_probe,3,complete,auroc,0.6853370657231705,,,runs/transfer_matrix_memmap/qwen3/sciq__mmlu__llmsknow_probe__3.json
transfer,sciq,mmlu,Qwen3-8B,llmsknow_probe,3,complete,n_src_train,10448.0,,,runs/transfer_matrix_memmap/qwen3/sciq__mmlu__llmsknow_probe__3.json
transfer,sciq,mmlu,Qwen3-8B,llmsknow_probe,3,complete,n_tgt_test,10271.0,,,runs/transfer_matrix_memmap/qwen3/sciq__mmlu__llmsknow_probe__3.json
transfer,sciq,nq,Qwen3-8B,llmsknow_probe,3,complete,auroc,0.5163083560956039,,,runs/transfer_matrix_memmap/qwen3/sciq__nq__llmsknow_probe__3.json
transfer,sciq,nq,Qwen3-8B,llmsknow_probe,3,complete,n_src_train,10448.0,,,runs/transfer_matrix_memmap/qwen3/sciq__nq__llmsknow_probe__3.json
transfer,sciq,nq,Qwen3-8B,llmsknow_probe,3,complete,n_tgt_test,4155.0,,,runs/transfer_matrix_memmap/qwen3/sciq__nq__llmsknow_probe__3.json
transfer,sciq,popqa,Qwen3-8B,llmsknow_probe,3,complete,auroc,0.7149744684264582,,,runs/transfer_matrix_memmap/qwen3/sciq__popqa__llmsknow_probe__3.json
transfer,sciq,popqa,Qwen3-8B,llmsknow_probe,3,complete,n_src_train,10448.0,,,runs/transfer_matrix_memmap/qwen3/sciq__popqa__llmsknow_probe__3.json
transfer,sciq,popqa,Qwen3-8B,llmsknow_probe,3,complete,n_tgt_test,2797.0,,,runs/transfer_matrix_memmap/qwen3/sciq__popqa__llmsknow_probe__3.json
transfer,sciq,sciq,Qwen3-8B,llmsknow_probe,3,complete,auroc,0.7207463778995571,,,runs/transfer_matrix_memmap/qwen3/sciq__sciq__llmsknow_probe__3.json
transfer,sciq,sciq,Qwen3-8B,llmsknow_probe,3,complete,n_src_train,10448.0,,,runs/transfer_matrix_memmap/qwen3/sciq__sciq__llmsknow_probe__3.json
transfer,sciq,sciq,Qwen3-8B,llmsknow_probe,3,complete,n_tgt_test,1000.0,,,runs/transfer_matrix_memmap/qwen3/sciq__sciq__llmsknow_probe__3.json
transfer,sciq,searchqa,Qwen3-8B,llmsknow_probe,3,complete,auroc,0.6151737492355207,,,runs/transfer_matrix_memmap/qwen3/sciq__searchqa__llmsknow_probe__3.json
transfer,sciq,searchqa,Qwen3-8B,llmsknow_probe,3,complete,n_src_train,10448.0,,,runs/transfer_matrix_memmap/qwen3/sciq__searchqa__llmsknow_probe__3.json
transfer,sciq,searchqa,Qwen3-8B,llmsknow_probe,3,complete,n_tgt_test,21609.0,,,runs/transfer_matrix_memmap/qwen3/sciq__searchqa__llmsknow_probe__3.json
transfer,sciq,hotpotqa,Qwen3-8B,llmsknow_probe,4,complete,auroc,0.6589151147008432,,,runs/transfer_matrix_memmap/qwen3/sciq__hotpotqa__llmsknow_probe__4.json
transfer,sciq,hotpotqa,Qwen3-8B,llmsknow_probe,4,complete,n_src_train,10448.0,,,runs/transfer_matrix_memmap/qwen3/sciq__hotpotqa__llmsknow_probe__4.json
transfer,sciq,hotpotqa,Qwen3-8B,llmsknow_probe,4,complete,n_tgt_test,7405.0,,,runs/transfer_matrix_memmap/qwen3/sciq__hotpotqa__llmsknow_probe__4.json
transfer,sciq,mmlu,Qwen3-8B,llmsknow_probe,4,complete,auroc,0.6933760457421791,,,runs/transfer_matrix_memmap/qwen3/sciq__mmlu__llmsknow_probe__4.json
transfer,sciq,mmlu,Qwen3-8B,llmsknow_probe,4,complete,n_src_train,10448.0,,,runs/transfer_matrix_memmap/qwen3/sciq__mmlu__llmsknow_probe__4.json
transfer,sciq,mmlu,Qwen3-8B,llmsknow_probe,4,complete,n_tgt_test,10271.0,,,runs/transfer_matrix_memmap/qwen3/sciq__mmlu__llmsknow_probe__4.json
transfer,sciq,nq,Qwen3-8B,llmsknow_probe,4,complete,auroc,0.5141056009199401,,,runs/transfer_matrix_memmap/qwen3/sciq__nq__llmsknow_probe__4.json
transfer,sciq,nq,Qwen3-8B,llmsknow_probe,4,complete,n_src_train,10448.0,,,runs/transfer_matrix_memmap/qwen3/sciq__nq__llmsknow_probe__4.json
transfer,sciq,nq,Qwen3-8B,llmsknow_probe,4,complete,n_tgt_test,4155.0,,,runs/transfer_matrix_memmap/qwen3/sciq__nq__llmsknow_probe__4.json
transfer,sciq,popqa,Qwen3-8B,llmsknow_probe,4,complete,auroc,0.7512972906154537,,,runs/transfer_matrix_memmap/qwen3/sciq__popqa__llmsknow_probe__4.json
transfer,sciq,popqa,Qwen3-8B,llmsknow_probe,4,complete,n_src_train,10448.0,,,runs/transfer_matrix_memmap/qwen3/sciq__popqa__llmsknow_probe__4.json
transfer,sciq,popqa,Qwen3-8B,llmsknow_probe,4,complete,n_tgt_test,2797.0,,,runs/transfer_matrix_memmap/qwen3/sciq__popqa__llmsknow_probe__4.json
transfer,sciq,sciq,Qwen3-8B,llmsknow_probe,4,complete,auroc,0.7171055100968395,,,runs/transfer_matrix_memmap/qwen3/sciq__sciq__llmsknow_probe__4.json
transfer,sciq,sciq,Qwen3-8B,llmsknow_probe,4,complete,n_src_train,10448.0,,,runs/transfer_matrix_memmap/qwen3/sciq__sciq__llmsknow_probe__4.json
transfer,sciq,sciq,Qwen3-8B,llmsknow_probe,4,complete,n_tgt_test,1000.0,,,runs/transfer_matrix_memmap/qwen3/sciq__sciq__llmsknow_probe__4.json
transfer,sciq,searchqa,Qwen3-8B,llmsknow_probe,4,complete,auroc,0.6163812495973766,,,runs/transfer_matrix_memmap/qwen3/sciq__searchqa__llmsknow_probe__4.json
transfer,sciq,searchqa,Qwen3-8B,llmsknow_probe,4,complete,n_src_train,10448.0,,,runs/transfer_matrix_memmap/qwen3/sciq__searchqa__llmsknow_probe__4.json
transfer,sciq,searchqa,Qwen3-8B,llmsknow_probe,4,complete,n_tgt_test,21609.0,,,runs/transfer_matrix_memmap/qwen3/sciq__searchqa__llmsknow_probe__4.json
transfer,sciq,hotpotqa,Qwen3-8B,saplma,0,complete,auroc,0.5495548583761654,,,runs/transfer_matrix_memmap/qwen3/sciq__hotpotqa__saplma__0.json
transfer,sciq,hotpotqa,Qwen3-8B,saplma,0,complete,n_tgt_test,7405.0,,,runs/transfer_matrix_memmap/qwen3/sciq__hotpotqa__saplma__0.json
transfer,sciq,mmlu,Qwen3-8B,saplma,0,complete,auroc,0.655173010484146,,,runs/transfer_matrix_memmap/qwen3/sciq__mmlu__saplma__0.json
transfer,sciq,mmlu,Qwen3-8B,saplma,0,complete,n_tgt_test,10271.0,,,runs/transfer_matrix_memmap/qwen3/sciq__mmlu__saplma__0.json
transfer,sciq,nq,Qwen3-8B,saplma,0,complete,auroc,0.5767058490026642,,,runs/transfer_matrix_memmap/qwen3/sciq__nq__saplma__0.json
transfer,sciq,nq,Qwen3-8B,saplma,0,complete,n_tgt_test,4155.0,,,runs/transfer_matrix_memmap/qwen3/sciq__nq__saplma__0.json
transfer,sciq,popqa,Qwen3-8B,saplma,0,complete,auroc,0.5806785888529005,,,runs/transfer_matrix_memmap/qwen3/sciq__popqa__saplma__0.json
transfer,sciq,popqa,Qwen3-8B,saplma,0,complete,n_tgt_test,2797.0,,,runs/transfer_matrix_memmap/qwen3/sciq__popqa__saplma__0.json
transfer,sciq,sciq,Qwen3-8B,saplma,0,complete,auroc,0.6154872944974101,,,runs/transfer_matrix_memmap/qwen3/sciq__sciq__saplma__0.json
transfer,sciq,sciq,Qwen3-8B,saplma,0,complete,n_tgt_test,1000.0,,,runs/transfer_matrix_memmap/qwen3/sciq__sciq__saplma__0.json
transfer,sciq,searchqa,Qwen3-8B,saplma,0,complete,auroc,0.6105765021123294,,,runs/transfer_matrix_memmap/qwen3/sciq__searchqa__saplma__0.json
transfer,sciq,searchqa,Qwen3-8B,saplma,0,complete,n_tgt_test,21609.0,,,runs/transfer_matrix_memmap/qwen3/sciq__searchqa__saplma__0.json
transfer,sciq,hotpotqa,Qwen3-8B,saplma,1,complete,auroc,0.5539057027790757,,,runs/transfer_matrix_memmap/qwen3/sciq__hotpotqa__saplma__1.json
transfer,sciq,hotpotqa,Qwen3-8B,saplma,1,complete,n_tgt_test,7405.0,,,runs/transfer_matrix_memmap/qwen3/sciq__hotpotqa__saplma__1.json
transfer,sciq,mmlu,Qwen3-8B,saplma,1,complete,auroc,0.6513201122919007,,,runs/transfer_matrix_memmap/qwen3/sciq__mmlu__saplma__1.json
transfer,sciq,mmlu,Qwen3-8B,saplma,1,complete,n_tgt_test,10271.0,,,runs/transfer_matrix_memmap/qwen3/sciq__mmlu__saplma__1.json
transfer,sciq,nq,Qwen3-8B,saplma,1,complete,auroc,0.5756069738632278,,,runs/transfer_matrix_memmap/qwen3/sciq__nq__saplma__1.json
transfer,sciq,nq,Qwen3-8B,saplma,1,complete,n_tgt_test,4155.0,,,runs/transfer_matrix_memmap/qwen3/sciq__nq__saplma__1.json
transfer,sciq,popqa,Qwen3-8B,saplma,1,complete,auroc,0.6076143003112708,,,runs/transfer_matrix_memmap/qwen3/sciq__popqa__saplma__1.json
transfer,sciq,popqa,Qwen3-8B,saplma,1,complete,n_tgt_test,2797.0,,,runs/transfer_matrix_memmap/qwen3/sciq__popqa__saplma__1.json
transfer,sciq,sciq,Qwen3-8B,saplma,1,complete,auroc,0.6182789392688236,,,runs/transfer_matrix_memmap/qwen3/sciq__sciq__saplma__1.json
transfer,sciq,sciq,Qwen3-8B,saplma,1,complete,n_tgt_test,1000.0,,,runs/transfer_matrix_memmap/qwen3/sciq__sciq__saplma__1.json
transfer,sciq,searchqa,Qwen3-8B,saplma,1,complete,auroc,0.6255085432480512,,,runs/transfer_matrix_memmap/qwen3/sciq__searchqa__saplma__1.json
transfer,sciq,searchqa,Qwen3-8B,saplma,1,complete,n_tgt_test,21609.0,,,runs/transfer_matrix_memmap/qwen3/sciq__searchqa__saplma__1.json
transfer,sciq,hotpotqa,Qwen3-8B,saplma,2,complete,auroc,0.5476888503215184,,,runs/transfer_matrix_memmap/qwen3/sciq__hotpotqa__saplma__2.json
transfer,sciq,hotpotqa,Qwen3-8B,saplma,2,complete,n_tgt_test,7405.0,,,runs/transfer_matrix_memmap/qwen3/sciq__hotpotqa__saplma__2.json
transfer,sciq,mmlu,Qwen3-8B,saplma,2,complete,auroc,0.6632404936535411,,,runs/transfer_matrix_memmap/qwen3/sciq__mmlu__saplma__2.json
transfer,sciq,mmlu,Qwen3-8B,saplma,2,complete,n_tgt_test,10271.0,,,runs/transfer_matrix_memmap/qwen3/sciq__mmlu__saplma__2.json
transfer,sciq,nq,Qwen3-8B,saplma,2,complete,auroc,0.5659985730038269,,,runs/transfer_matrix_memmap/qwen3/sciq__nq__saplma__2.json
transfer,sciq,nq,Qwen3-8B,saplma,2,complete,n_tgt_test,4155.0,,,runs/transfer_matrix_memmap/qwen3/sciq__nq__saplma__2.json
transfer,sciq,popqa,Qwen3-8B,saplma,2,complete,auroc,0.5878564261583233,,,runs/transfer_matrix_memmap/qwen3/sciq__popqa__saplma__2.json
transfer,sciq,popqa,Qwen3-8B,saplma,2,complete,n_tgt_test,2797.0,,,runs/transfer_matrix_memmap/qwen3/sciq__popqa__saplma__2.json
transfer,sciq,sciq,Qwen3-8B,saplma,2,complete,auroc,0.6390239096163951,,,runs/transfer_matrix_memmap/qwen3/sciq__sciq__saplma__2.json
transfer,sciq,sciq,Qwen3-8B,saplma,2,complete,n_tgt_test,1000.0,,,runs/transfer_matrix_memmap/qwen3/sciq__sciq__saplma__2.json
transfer,sciq,searchqa,Qwen3-8B,saplma,2,complete,auroc,0.6128449337593391,,,runs/transfer_matrix_memmap/qwen3/sciq__searchqa__saplma__2.json
transfer,sciq,searchqa,Qwen3-8B,saplma,2,complete,n_tgt_test,21609.0,,,runs/transfer_matrix_memmap/qwen3/sciq__searchqa__saplma__2.json
transfer,sciq,hotpotqa,Qwen3-8B,saplma,3,complete,auroc,0.5522379458425116,,,runs/transfer_matrix_memmap/qwen3/sciq__hotpotqa__saplma__3.json
transfer,sciq,hotpotqa,Qwen3-8B,saplma,3,complete,n_tgt_test,7405.0,,,runs/transfer_matrix_memmap/qwen3/sciq__hotpotqa__saplma__3.json
transfer,sciq,mmlu,Qwen3-8B,saplma,3,complete,auroc,0.6547850846288857,,,runs/transfer_matrix_memmap/qwen3/sciq__mmlu__saplma__3.json
transfer,sciq,mmlu,Qwen3-8B,saplma,3,complete,n_tgt_test,10271.0,,,runs/transfer_matrix_memmap/qwen3/sciq__mmlu__saplma__3.json
transfer,sciq,nq,Qwen3-8B,saplma,3,complete,auroc,0.5701178032587082,,,runs/transfer_matrix_memmap/qwen3/sciq__nq__saplma__3.json
transfer,sciq,nq,Qwen3-8B,saplma,3,complete,n_tgt_test,4155.0,,,runs/transfer_matrix_memmap/qwen3/sciq__nq__saplma__3.json
transfer,sciq,popqa,Qwen3-8B,saplma,3,complete,auroc,0.6114266120134503,,,runs/transfer_matrix_memmap/qwen3/sciq__popqa__saplma__3.json
transfer,sciq,popqa,Qwen3-8B,saplma,3,complete,n_tgt_test,2797.0,,,runs/transfer_matrix_memmap/qwen3/sciq__popqa__saplma__3.json
transfer,sciq,sciq,Qwen3-8B,saplma,3,complete,auroc,0.6395845844906539,,,runs/transfer_matrix_memmap/qwen3/sciq__sciq__saplma__3.json
transfer,sciq,sciq,Qwen3-8B,saplma,3,complete,n_tgt_test,1000.0,,,runs/transfer_matrix_memmap/qwen3/sciq__sciq__saplma__3.json
transfer,sciq,searchqa,Qwen3-8B,saplma,3,complete,auroc,0.6202253428743307,,,runs/transfer_matrix_memmap/qwen3/sciq__searchqa__saplma__3.json
transfer,sciq,searchqa,Qwen3-8B,saplma,3,complete,n_tgt_test,21609.0,,,runs/transfer_matrix_memmap/qwen3/sciq__searchqa__saplma__3.json
transfer,sciq,hotpotqa,Qwen3-8B,saplma,4,complete,auroc,0.5537516854682598,,,runs/transfer_matrix_memmap/qwen3/sciq__hotpotqa__saplma__4.json
transfer,sciq,hotpotqa,Qwen3-8B,saplma,4,complete,n_tgt_test,7405.0,,,runs/transfer_matrix_memmap/qwen3/sciq__hotpotqa__saplma__4.json
transfer,sciq,mmlu,Qwen3-8B,saplma,4,complete,auroc,0.6486199947052871,,,runs/transfer_matrix_memmap/qwen3/sciq__mmlu__saplma__4.json
transfer,sciq,mmlu,Qwen3-8B,saplma,4,complete,n_tgt_test,10271.0,,,runs/transfer_matrix_memmap/qwen3/sciq__mmlu__saplma__4.json
transfer,sciq,nq,Qwen3-8B,saplma,4,complete,auroc,0.5835645595650785,,,runs/transfer_matrix_memmap/qwen3/sciq__nq__saplma__4.json
transfer,sciq,nq,Qwen3-8B,saplma,4,complete,n_tgt_test,4155.0,,,runs/transfer_matrix_memmap/qwen3/sciq__nq__saplma__4.json
transfer,sciq,popqa,Qwen3-8B,saplma,4,complete,auroc,0.5881496809046449,,,runs/transfer_matrix_memmap/qwen3/sciq__popqa__saplma__4.json
transfer,sciq,popqa,Qwen3-8B,saplma,4,complete,n_tgt_test,2797.0,,,runs/transfer_matrix_memmap/qwen3/sciq__popqa__saplma__4.json
transfer,sciq,sciq,Qwen3-8B,saplma,4,complete,auroc,0.6216077997147362,,,runs/transfer_matrix_memmap/qwen3/sciq__sciq__saplma__4.json
transfer,sciq,sciq,Qwen3-8B,saplma,4,complete,n_tgt_test,1000.0,,,runs/transfer_matrix_memmap/qwen3/sciq__sciq__saplma__4.json
transfer,sciq,searchqa,Qwen3-8B,saplma,4,complete,auroc,0.6142456718303373,,,runs/transfer_matrix_memmap/qwen3/sciq__searchqa__saplma__4.json
transfer,sciq,searchqa,Qwen3-8B,saplma,4,complete,n_tgt_test,21609.0,,,runs/transfer_matrix_memmap/qwen3/sciq__searchqa__saplma__4.json
transfer,searchqa,hotpotqa,Qwen3-8B,act_vit,0,complete,auroc,0.6875937075851635,,,runs/transfer_matrix_memmap/qwen3/searchqa__hotpotqa__act_vit__0.json
transfer,searchqa,hotpotqa,Qwen3-8B,act_vit,0,complete,n_tgt_test,7405.0,,,runs/transfer_matrix_memmap/qwen3/searchqa__hotpotqa__act_vit__0.json
transfer,searchqa,mmlu,Qwen3-8B,act_vit,0,complete,auroc,0.6745002178560378,,,runs/transfer_matrix_memmap/qwen3/searchqa__mmlu__act_vit__0.json
transfer,searchqa,mmlu,Qwen3-8B,act_vit,0,complete,n_tgt_test,10269.0,,,runs/transfer_matrix_memmap/qwen3/searchqa__mmlu__act_vit__0.json
